2025-12-17 16:38:33,488 - INFO - 尝试连接服务器: 121.36.81.195:7709
2025-12-17 16:38:33,703 - INFO - 成功连接服务器: 121.36.81.195:7709
2025-12-17 16:38:58,514 - INFO - 成功获取300084的K线数据，耗时: 0.07秒, 记录数: 262
2025-12-17 16:38:58,589 - INFO - 成功获取300879的K线数据，耗时: 0.06秒, 记录数: 262
2025-12-17 16:38:58,681 - INFO - 成功获取301079的K线数据，耗时: 0.08秒, 记录数: 262
2025-12-17 16:38:58,778 - INFO - 成功获取301298的K线数据，耗时: 0.06秒, 记录数: 262
2025-12-17 16:38:58,856 - INFO - 成功获取300569的K线数据，耗时: 0.06秒, 记录数: 261
2025-12-17 16:38:58,936 - INFO - 成功获取300697的K线数据，耗时: 0.06秒, 记录数: 261
2025-12-17 16:38:59,019 - INFO - 成功获取301025的K线数据，耗时: 0.07秒, 记录数: 261
2025-12-17 16:38:59,103 - INFO - 成功获取301055的K线数据，耗时: 0.06秒, 记录数: 261
2025-12-17 16:38:59,181 - INFO - 成功获取300233的K线数据，耗时: 0.06秒, 记录数: 262
2025-12-17 16:38:59,255 - INFO - 成功获取300885的K线数据，耗时: 0.06秒, 记录数: 262
2025-12-17 16:38:59,339 - INFO - 成功获取300927的K线数据，耗时: 0.06秒, 记录数: 262
2025-12-17 16:38:59,420 - INFO - 成功获取300963的K线数据，耗时: 0.06秒, 记录数: 262
2025-12-17 16:38:59,507 - INFO - 成功获取301082的K线数据，耗时: 0.07秒, 记录数: 262
2025-12-17 16:38:59,590 - INFO - 成功获取301137的K线数据，耗时: 0.07秒, 记录数: 262
2025-12-17 16:38:59,668 - INFO - 成功获取300421的K线数据，耗时: 0.06秒, 记录数: 262
2025-12-17 16:38:59,764 - INFO - 成功获取300611的K线数据，耗时: 0.06秒, 记录数: 262
2025-12-17 16:38:59,838 - INFO - 成功获取300643的K线数据，耗时: 0.06秒, 记录数: 262
2025-12-17 16:38:59,936 - INFO - 成功获取300809的K线数据，耗时: 0.08秒, 记录数: 262
2025-12-17 16:39:00,028 - INFO - 成功获取300871的K线数据，耗时: 0.07秒, 记录数: 262
2025-12-17 16:39:00,113 - INFO - 成功获取300967的K线数据，耗时: 0.07秒, 记录数: 262
2025-12-17 16:39:00,205 - INFO - 成功获取300995的K线数据，耗时: 0.08秒, 记录数: 262
2025-12-17 16:39:00,300 - INFO - 成功获取301279的K线数据，耗时: 0.08秒, 记录数: 262
2025-12-17 16:39:00,385 - INFO - 成功获取300260的K线数据，耗时: 0.07秒, 记录数: 262
2025-12-17 16:39:00,461 - INFO - 成功获取301118的K线数据，耗时: 0.06秒, 记录数: 262
2025-12-17 16:39:00,535 - INFO - 成功获取301190的K线数据，耗时: 0.06秒, 记录数: 262
2025-12-17 16:39:00,614 - INFO - 成功获取301256的K线数据，耗时: 0.06秒, 记录数: 262
2025-12-17 16:39:00,698 - INFO - 成功获取300230的K线数据，耗时: 0.07秒, 记录数: 261
2025-12-17 16:39:00,780 - INFO - 成功获取301052的K线数据，耗时: 0.06秒, 记录数: 261
2025-12-17 16:39:00,863 - INFO - 成功获取300687的K线数据，耗时: 0.07秒, 记录数: 261
2025-12-17 16:39:00,941 - INFO - 成功获取301075的K线数据，耗时: 0.06秒, 记录数: 261
2025-12-17 16:39:01,027 - INFO - 成功获取301396的K线数据，耗时: 0.07秒, 记录数: 261
2025-12-17 16:39:01,102 - INFO - 成功获取301613的K线数据，耗时: 0.06秒, 记录数: 115
2025-12-17 16:39:01,195 - INFO - 成功获取300534的K线数据，耗时: 0.08秒, 记录数: 262
2025-12-17 16:39:01,278 - INFO - 成功获取300871的K线数据，耗时: 0.07秒, 记录数: 262
2025-12-17 16:39:01,354 - INFO - 成功获取300963的K线数据，耗时: 0.06秒, 记录数: 262
2025-12-17 16:39:01,435 - INFO - 成功获取301201的K线数据，耗时: 0.07秒, 记录数: 262
2025-12-17 16:39:01,510 - INFO - 成功获取301256的K线数据，耗时: 0.06秒, 记录数: 262
2025-12-17 16:39:01,833 - INFO - 成功获取301629的K线数据，耗时: 0.15秒, 记录数: 27
2025-12-17 16:39:01,993 - INFO - 成功获取300844的K线数据，耗时: 0.14秒, 记录数: 261
2025-12-17 16:39:02,105 - INFO - 成功获取300240的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-17 16:39:02,626 - INFO - 成功获取301016的K线数据，耗时: 0.50秒, 记录数: 260
2025-12-17 16:39:02,849 - INFO - 成功获取301156的K线数据，耗时: 0.18秒, 记录数: 260
2025-12-17 16:39:03,003 - INFO - 成功获取300189的K线数据，耗时: 0.14秒, 记录数: 260
2025-12-17 16:39:03,140 - INFO - 成功获取300967的K线数据，耗时: 0.10秒, 记录数: 260
2025-12-17 16:39:03,363 - INFO - 成功获取300021的K线数据，耗时: 0.16秒, 记录数: 261
2025-12-17 16:39:03,530 - INFO - 成功获取300138的K线数据，耗时: 0.15秒, 记录数: 261
2025-12-17 16:39:03,649 - INFO - 成功获取300511的K线数据，耗时: 0.10秒, 记录数: 256
2025-12-17 16:39:03,750 - INFO - 成功获取300892的K线数据，耗时: 0.06秒, 记录数: 261
2025-12-17 16:39:03,851 - INFO - 成功获取300961的K线数据，耗时: 0.08秒, 记录数: 261
2025-12-17 16:39:03,928 - INFO - 成功获取300970的K线数据，耗时: 0.06秒, 记录数: 261
2025-12-17 16:39:04,006 - INFO - 成功获取301032的K线数据，耗时: 0.06秒, 记录数: 261
2025-12-17 16:39:04,087 - INFO - 成功获取301058的K线数据，耗时: 0.07秒, 记录数: 261
2025-12-17 16:39:04,183 - INFO - 成功获取301078的K线数据，耗时: 0.08秒, 记录数: 261
2025-12-17 16:39:04,268 - INFO - 成功获取301138的K线数据，耗时: 0.07秒, 记录数: 261
2025-12-17 16:39:04,353 - INFO - 成功获取301256的K线数据，耗时: 0.07秒, 记录数: 261
2025-12-17 16:39:04,431 - INFO - 成功获取301533的K线数据，耗时: 0.06秒, 记录数: 261
2025-12-17 16:39:04,510 - INFO - 成功获取300077的K线数据，耗时: 0.06秒, 记录数: 261
2025-12-17 16:39:04,610 - INFO - 成功获取300240的K线数据，耗时: 0.08秒, 记录数: 261
2025-12-17 16:39:04,690 - INFO - 成功获取300527的K线数据，耗时: 0.06秒, 记录数: 261
2025-12-17 16:39:04,771 - INFO - 成功获取300581的K线数据，耗时: 0.06秒, 记录数: 261
2025-12-17 16:39:04,881 - INFO - 成功获取300696的K线数据，耗时: 0.09秒, 记录数: 261
2025-12-17 16:39:04,965 - INFO - 成功获取300700的K线数据，耗时: 0.06秒, 记录数: 261
2025-12-17 16:39:05,047 - INFO - 成功获取300722的K线数据，耗时: 0.06秒, 记录数: 261
2025-12-17 16:39:05,133 - INFO - 成功获取300810的K线数据，耗时: 0.06秒, 记录数: 261
2025-12-17 16:39:05,233 - INFO - 成功获取300875的K线数据，耗时: 0.08秒, 记录数: 261
2025-12-17 16:39:05,337 - INFO - 成功获取300922的K线数据，耗时: 0.09秒, 记录数: 261
2025-12-17 16:39:05,468 - INFO - 成功获取300995的K线数据，耗时: 0.09秒, 记录数: 261
2025-12-17 16:39:05,554 - INFO - 成功获取301048的K线数据，耗时: 0.06秒, 记录数: 261
2025-12-17 16:39:05,642 - INFO - 成功获取301066的K线数据，耗时: 0.07秒, 记录数: 261
2025-12-17 16:39:05,727 - INFO - 成功获取301208的K线数据，耗时: 0.07秒, 记录数: 261
2025-12-17 16:39:05,807 - INFO - 成功获取301228的K线数据，耗时: 0.07秒, 记录数: 261
2025-12-17 16:39:05,890 - INFO - 成功获取301357的K线数据，耗时: 0.07秒, 记录数: 261
2025-12-17 16:39:05,971 - INFO - 成功获取300106的K线数据，耗时: 0.07秒, 记录数: 261
2025-12-17 16:39:06,047 - INFO - 成功获取300329的K线数据，耗时: 0.06秒, 记录数: 261
2025-12-17 16:39:06,129 - INFO - 成功获取300386的K线数据，耗时: 0.06秒, 记录数: 261
2025-12-17 16:39:06,216 - INFO - 成功获取300528的K线数据，耗时: 0.07秒, 记录数: 261
2025-12-17 16:39:06,294 - INFO - 成功获取300947的K线数据，耗时: 0.06秒, 记录数: 261
2025-12-17 16:39:06,369 - INFO - 成功获取301061的K线数据，耗时: 0.06秒, 记录数: 261
2025-12-17 16:39:06,453 - INFO - 成功获取301187的K线数据，耗时: 0.07秒, 记录数: 261
2025-12-17 16:39:06,530 - INFO - 成功获取301206的K线数据，耗时: 0.06秒, 记录数: 261
2025-12-17 16:39:06,606 - INFO - 成功获取301316的K线数据，耗时: 0.06秒, 记录数: 257
2025-12-17 16:39:06,680 - INFO - 成功获取301389的K线数据，耗时: 0.06秒, 记录数: 261
2025-12-17 16:39:06,757 - INFO - 成功获取300656的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-17 16:39:06,835 - INFO - 成功获取300661的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-17 16:39:06,912 - INFO - 成功获取300671的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-17 16:39:06,994 - INFO - 成功获取300723的K线数据，耗时: 0.07秒, 记录数: 260
2025-12-17 16:39:07,079 - INFO - 成功获取300920的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-17 16:39:07,164 - INFO - 成功获取301027的K线数据，耗时: 0.07秒, 记录数: 260
2025-12-17 16:39:07,251 - INFO - 成功获取301099的K线数据，耗时: 0.07秒, 记录数: 260
2025-12-17 16:39:07,332 - INFO - 成功获取300169的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-17 16:39:07,406 - INFO - 成功获取300466的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-17 16:39:07,488 - INFO - 成功获取300651的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-17 16:39:07,595 - INFO - 成功获取300963的K线数据，耗时: 0.09秒, 记录数: 260
2025-12-17 16:39:08,040 - INFO - 成功获取300994的K线数据，耗时: 0.19秒, 记录数: 260
2025-12-17 16:39:08,259 - INFO - 成功获取301209的K线数据，耗时: 0.14秒, 记录数: 260
2025-12-17 16:39:08,467 - INFO - 成功获取301287的K线数据，耗时: 0.19秒, 记录数: 260
2025-12-17 16:39:08,555 - INFO - 成功获取301392的K线数据，耗时: 0.07秒, 记录数: 226
2025-12-17 16:39:08,748 - INFO - 成功获取300530的K线数据，耗时: 0.07秒, 记录数: 261
2025-12-17 16:39:08,833 - INFO - 成功获取300703的K线数据，耗时: 0.07秒, 记录数: 261
2025-12-17 16:39:08,911 - INFO - 成功获取300927的K线数据，耗时: 0.06秒, 记录数: 261
2025-12-17 16:39:09,009 - INFO - 成功获取301108的K线数据，耗时: 0.07秒, 记录数: 261
2025-12-17 16:39:09,082 - INFO - 成功获取301558的K线数据，耗时: 0.06秒, 记录数: 261
2025-12-17 16:39:09,160 - INFO - 成功获取300605的K线数据，耗时: 0.06秒, 记录数: 261
2025-12-17 16:39:09,236 - INFO - 成功获取300941的K线数据，耗时: 0.06秒, 记录数: 261
2025-12-17 16:39:09,312 - INFO - 成功获取301232的K线数据，耗时: 0.06秒, 记录数: 261
2025-12-17 16:39:09,388 - INFO - 成功获取301618的K线数据，耗时: 0.06秒, 记录数: 148
2025-12-17 16:39:09,462 - INFO - 成功获取300616的K线数据，耗时: 0.06秒, 记录数: 261
2025-12-17 16:39:09,537 - INFO - 成功获取300721的K线数据，耗时: 0.06秒, 记录数: 261
2025-12-17 16:39:09,614 - INFO - 成功获取300805的K线数据，耗时: 0.06秒, 记录数: 261
2025-12-17 16:39:09,685 - INFO - 成功获取300947的K线数据，耗时: 0.06秒, 记录数: 261
2025-12-17 16:39:09,760 - INFO - 成功获取301190的K线数据，耗时: 0.06秒, 记录数: 261
2025-12-17 16:39:09,834 - INFO - 成功获取300322的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-17 16:39:09,922 - INFO - 成功获取300778的K线数据，耗时: 0.07秒, 记录数: 260
2025-12-17 16:39:09,998 - INFO - 成功获取301566的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-17 16:39:10,076 - INFO - 成功获取300051的K线数据，耗时: 0.06秒, 记录数: 250
2025-12-17 16:39:10,153 - INFO - 成功获取300139的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-17 16:39:10,238 - INFO - 成功获取300204的K线数据，耗时: 0.07秒, 记录数: 260
2025-12-17 16:39:10,315 - INFO - 成功获取300464的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-17 16:39:10,399 - INFO - 成功获取300605的K线数据，耗时: 0.07秒, 记录数: 260
2025-12-17 16:39:10,479 - INFO - 成功获取300822的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-17 16:39:10,555 - INFO - 成功获取300892的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-17 16:39:10,648 - INFO - 成功获取300972的K线数据，耗时: 0.07秒, 记录数: 260
2025-12-17 16:39:10,725 - INFO - 成功获取301009的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-17 16:39:10,930 - INFO - 成功获取301259的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-17 16:39:11,010 - INFO - 成功获取300237的K线数据，耗时: 0.06秒, 记录数: 261
2025-12-17 16:39:11,087 - INFO - 成功获取300350的K线数据，耗时: 0.06秒, 记录数: 261
2025-12-17 16:39:11,160 - INFO - 成功获取300531的K线数据，耗时: 0.06秒, 记录数: 261
2025-12-17 16:39:11,234 - INFO - 成功获取300542的K线数据，耗时: 0.06秒, 记录数: 251
2025-12-17 16:39:11,313 - INFO - 成功获取300773的K线数据，耗时: 0.06秒, 记录数: 261
2025-12-17 16:39:11,390 - INFO - 成功获取300920的K线数据，耗时: 0.06秒, 记录数: 261
2025-12-17 16:39:11,476 - INFO - 成功获取300995的K线数据，耗时: 0.07秒, 记录数: 261
2025-12-17 16:39:11,560 - INFO - 成功获取301258的K线数据，耗时: 0.07秒, 记录数: 261
2025-12-17 16:39:11,633 - INFO - 成功获取301486的K线数据，耗时: 0.06秒, 记录数: 251
2025-12-17 16:39:11,704 - INFO - 成功获取300784的K线数据，耗时: 0.06秒, 记录数: 231
2025-12-17 16:39:11,782 - INFO - 成功获取301000的K线数据，耗时: 0.06秒, 记录数: 261
2025-12-17 16:39:11,865 - INFO - 成功获取301225的K线数据，耗时: 0.07秒, 记录数: 261
2025-12-17 16:39:11,942 - INFO - 成功获取300267的K线数据，耗时: 0.06秒, 记录数: 261
2025-12-17 16:39:12,023 - INFO - 成功获取300994的K线数据，耗时: 0.07秒, 记录数: 261
2025-12-17 16:39:12,097 - INFO - 成功获取301076的K线数据，耗时: 0.06秒, 记录数: 261
2025-12-17 16:39:12,176 - INFO - 成功获取301335的K线数据，耗时: 0.06秒, 记录数: 251
2025-12-17 16:39:12,251 - INFO - 成功获取301509的K线数据，耗时: 0.06秒, 记录数: 261
2025-12-17 16:39:12,329 - INFO - 成功获取300040的K线数据，耗时: 0.07秒, 记录数: 260
2025-12-17 16:39:12,402 - INFO - 成功获取300746的K线数据，耗时: 0.06秒, 记录数: 258
2025-12-17 16:39:12,483 - INFO - 成功获取300824的K线数据，耗时: 0.07秒, 记录数: 260
2025-12-17 16:39:12,557 - INFO - 成功获取301486的K线数据，耗时: 0.06秒, 记录数: 250
2025-12-17 16:39:12,637 - INFO - 成功获取300157的K线数据，耗时: 0.07秒, 记录数: 260
2025-12-17 16:39:12,712 - INFO - 成功获取301209的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-17 16:39:12,789 - INFO - 成功获取301212的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-17 16:39:12,857 - INFO - 成功获取301479的K线数据，耗时: 0.05秒, 记录数: 47
2025-12-17 16:39:12,930 - INFO - 成功获取300225的K线数据，耗时: 0.06秒, 记录数: 244
2025-12-17 16:39:13,004 - INFO - 成功获取300548的K线数据，耗时: 0.06秒, 记录数: 261
2025-12-17 16:39:13,080 - INFO - 成功获取300571的K线数据，耗时: 0.06秒, 记录数: 261
2025-12-17 16:39:13,156 - INFO - 成功获取300695的K线数据，耗时: 0.06秒, 记录数: 261
2025-12-17 16:39:13,235 - INFO - 成功获取300879的K线数据，耗时: 0.06秒, 记录数: 261
2025-12-17 16:39:13,310 - INFO - 成功获取301076的K线数据，耗时: 0.06秒, 记录数: 261
2025-12-17 16:39:13,396 - INFO - 成功获取301131的K线数据，耗时: 0.07秒, 记录数: 261
2025-12-17 16:39:13,468 - INFO - 成功获取300005的K线数据，耗时: 0.06秒, 记录数: 261
2025-12-17 16:39:13,539 - INFO - 成功获取300366的K线数据，耗时: 0.06秒, 记录数: 261
2025-12-17 16:39:13,613 - INFO - 成功获取301008的K线数据，耗时: 0.06秒, 记录数: 261
2025-12-17 16:39:13,690 - INFO - 成功获取301387的K线数据，耗时: 0.06秒, 记录数: 261
2025-12-17 16:39:13,768 - INFO - 成功获取300047的K线数据，耗时: 0.06秒, 记录数: 263
2025-12-17 16:39:13,843 - INFO - 成功获取300879的K线数据，耗时: 0.06秒, 记录数: 263
2025-12-17 16:39:13,925 - INFO - 成功获取300884的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-17 16:39:14,001 - INFO - 成功获取300918的K线数据，耗时: 0.06秒, 记录数: 263
2025-12-17 16:39:14,077 - INFO - 成功获取300963的K线数据，耗时: 0.06秒, 记录数: 263
2025-12-17 16:39:14,152 - INFO - 成功获取301082的K线数据，耗时: 0.06秒, 记录数: 263
2025-12-17 16:39:14,244 - INFO - 成功获取301123的K线数据，耗时: 0.08秒, 记录数: 263
2025-12-17 16:39:14,327 - INFO - 成功获取301509的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-17 16:39:14,402 - INFO - 成功获取300095的K线数据，耗时: 0.06秒, 记录数: 263
2025-12-17 16:39:14,482 - INFO - 成功获取300255的K线数据，耗时: 0.06秒, 记录数: 263
2025-12-17 16:39:14,568 - INFO - 成功获取300281的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-17 16:39:14,657 - INFO - 成功获取300507的K线数据，耗时: 0.07秒, 记录数: 258
2025-12-17 16:39:14,786 - INFO - 成功获取300581的K线数据，耗时: 0.12秒, 记录数: 263
2025-12-17 16:39:14,863 - INFO - 成功获取301518的K线数据，耗时: 0.06秒, 记录数: 263
2025-12-17 16:39:14,941 - INFO - 成功获取300032的K线数据，耗时: 0.06秒, 记录数: 263
2025-12-17 16:39:15,015 - INFO - 成功获取300091的K线数据，耗时: 0.06秒, 记录数: 263
2025-12-17 16:39:15,104 - INFO - 成功获取300960的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-17 16:39:15,179 - INFO - 成功获取300994的K线数据，耗时: 0.06秒, 记录数: 263
2025-12-17 16:39:15,262 - INFO - 成功获取301317的K线数据，耗时: 0.06秒, 记录数: 263
2025-12-17 16:39:15,345 - INFO - 成功获取302132的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-17 16:39:15,421 - INFO - 成功获取301053的K线数据，耗时: 0.06秒, 记录数: 262
2025-12-17 16:39:15,508 - INFO - 成功获取301066的K线数据，耗时: 0.06秒, 记录数: 262
2025-12-17 16:39:15,582 - INFO - 成功获取300581的K线数据，耗时: 0.06秒, 记录数: 262
2025-12-17 16:39:15,668 - INFO - 成功获取300607的K线数据，耗时: 0.07秒, 记录数: 262
2025-12-17 16:39:15,772 - INFO - 成功获取300946的K线数据，耗时: 0.09秒, 记录数: 262
2025-12-17 16:39:15,853 - INFO - 成功获取301302的K线数据，耗时: 0.06秒, 记录数: 262
2025-12-17 16:39:15,932 - INFO - 成功获取301311的K线数据，耗时: 0.06秒, 记录数: 262
2025-12-17 16:39:16,010 - INFO - 成功获取302132的K线数据，耗时: 0.06秒, 记录数: 262
